X 	 RF2 	 U2 
0.3306613226452906	0.0015910206650059351	0.08266533066132264
0.33266533066132264	0.0015851622846800577	0.08316633266533066
0.33466933867735466	0.0015791171461636893	0.08366733466933866
0.3366733466933867	0.0015728852494568298	0.08416833667334668
0.3386773547094188	0.0015664665945594788	0.0846693386773547
0.34068136272545085	0.001559861181471637	0.08517034068136271
0.3426853707414829	0.001553069010193304	0.08567134268537073
0.344689378757515	0.00154609008072448	0.08617234468937875
0.34669338677354705	0.001538924393065165	0.08667334669338676
0.3486973947895791	0.0015315719472153585	0.08717434869739478
0.3507014028056112	0.0015240327431750612	0.0876753507014028
0.35270541082164325	0.0015163067809442726	0.08817635270541081
0.3547094188376753	0.001508394060522993	0.08867735470941883
0.3567134268537074	0.0015002945819112222	0.08917835671342685
0.35871743486973945	0.0014920083451089603	0.08967935871743486
0.3607214428857715	0.0014835353501162073	0.09018036072144288
0.3627254509018036	0.0014748755969329634	0.0906813627254509
0.36472945891783565	0.0014660290855592283	0.09118236472945891
0.3667334669338677	0.001456995815995002	0.09168336673346693
0.3687374749498998	0.0014477757882402846	0.09218436873747494
0.37074148296593185	0.0014383690022950761	0.09268537074148296
0.3727454909819639	0.0014287754581593765	0.09318637274549098
0.374749498997996	0.0014189951558331857	0.093687374749499
0.37675350701402804	0.0014090280953165041	0.09418837675350701
0.3787575150300601	0.001398874276609331	0.09468937875751503
0.3807615230460922	0.001388533699711667	0.09519038076152304
0.38276553106212424	0.001378006364623512	0.09569138276553106
0.38476953907815625	0.0013672922713448663	0.09619238476953906
0.3867735470941883	0.001356391419875729	0.09669338677354708
0.3887775551102204	0.0013453038102161005	0.0971943887775551
0.39078156312625245	0.001334029442365981	0.09769539078156311
0.3927855711422845	0.0013225683163253703	0.09819639278557113
0.3947895791583166	0.0013109204320942685	0.09869739478957915
0.39679358717434865	0.0012990857896726755	0.09919839679358716
0.3987975951903807	0.0012870643890605916	0.09969939879759518
0.4008016032064128	0.0012748562302580164	0.1002004008016032
0.40280561122244485	0.00126246131326495	0.10070140280561121
0.4048096192384769	0.001249879638081393	0.10120240480961923
0.406813627254509	0.0012371112047073445	0.10170340681362725
0.40881763527054105	0.0012241560131428049	0.10220440881763526
0.4108216432865731	0.0012110140633877743	0.10270541082164328
0.4128256513026052	0.0011976853554422524	0.1032064128256513
0.41482965931863724	0.0011841698893062396	0.10370741482965931
0.4168336673346693	0.0011704676649797357	0.10420841683366733
0.4188376753507014	0.0011565786824627407	0.10470941883767534
0.42084168336673344	0.0011425029417552546	0.10521042084168336
0.4228456913827655	0.0011282404428572773	0.10571142284569138
0.4248496993987976	0.0011137911857688088	0.1062124248496994
0.42685370741482964	0.0010991551704898493	0.10671342685370741
0.4288577154308617	0.001084332397020399	0.10721442885771543
0.4308617234468938	0.001069322865360457	0.10771543086172344
0.43286573146292584	0.0010541265755100242	0.10821643286573146
0.4348697394789579	0.0010387435274691003	0.10871743486973948
0.4368737474949899	0.0010231737212376857	0.10921843687374748
0.438877755511022	0.0010074171568157798	0.1097194388777555
0.44088176352705405	0.0009914738342033825	0.11022044088176351
0.4428857715430861	0.0009753437534004942	0.11072144288577153
0.4448897795591182	0.0009590269144071147	0.11122244488977955
0.44689378757515025	0.0009425233172232441	0.11172344689378756
0.4488977955911823	0.0009258329618488825	0.11222444889779558
0.4509018036072144	0.0009089558482840297	0.1127254509018036
0.45290581162324645	0.0008918919765286857	0.11322645290581161
0.4549098196392785	0.0008746413465828509	0.11372745490981963
0.4569138276553106	0.0008572039584465247	0.11422845691382764
0.45891783567134264	0.0008395798121197075	0.11472945891783566
0.4609218436873747	0.0008217689076023992	0.11523046092184368
0.4629258517034068	0.0008037712448945997	0.1157314629258517
0.46492985971943884	0.0007855868239963092	0.11623246492985971
0.4669338677354709	0.0007672156449075276	0.11673346693386773
0.468937875751503	0.0007486577076282548	0.11723446893787574
0.47094188376753504	0.000729913012158491	0.11773547094188376
0.4729458917835671	0.0007109815584982361	0.11823647294589178
0.4749498997995992	0.0006918633466474899	0.1187374749498998
0.47695390781563124	0.0006725583766062529	0.11923847695390781
0.4789579158316633	0.0006530666483745245	0.11973947895791583
0.48096192384769537	0.0006333881619523052	0.12024048096192384
0.48296593186372744	0.0006135229173395946	0.12074148296593186
0.4849699398797595	0.0005934709145363931	0.12124248496993988
0.48697394789579157	0.0005732321535427004	0.12174348697394789
0.4889779559118236	0.0005528066343585171	0.1222444889779559
0.49098196392785565	0.0005321943569838422	0.12274549098196391
0.4929859719438877	0.0005113953214186762	0.12324649298597193
0.4949899799599198	0.000490409527663019	0.12374749498997994
0.49699398797595185	0.00046923697571687073	0.12424849699398796
0.4989979959919839	0.0004478776655802314	0.12474949899799598
0.501002004008016	0.00042633159725310093	0.125250501002004
0.503006012024048	0.0004045987707354794	0.125751503006012
0.5050100200400801	0.0003826791860273667	0.12625250501002003
0.5070140280561122	0.00036057284312876296	0.12675350701402804
0.5090180360721442	0.0003382797420396681	0.12725450901803606
0.5110220440881763	0.00031579988276008206	0.12775551102204408
0.5130260521042084	0.00029313326529000497	0.1282565130260521
0.5150300601202404	0.0002702798896294367	0.1287575150300601
0.5170340681362725	0.00024723975577837744	0.12925851703406813
0.5190380761523046	0.000224012863736827	0.12975951903807614
0.5210420841683366	0.00020059921350478547	0.13026052104208416
0.5230460921843687	0.00017699880508225283	0.13076152304609218
0.5250501002004008	0.00015321163846922906	0.1312625250501002
0.5270541082164328	0.0001292377136657142	0.1317635270541082
0.5290581162324649	0.00010507703067170825	0.13226452905811623
0.531062124248497	8.072958948721118e-05	0.13276553106212424
0.533066132264529	5.6195390112223e-05	0.13326653306613226
0.5350701402805611	3.1474432546743713e-05	0.13376753507014028
0.5370741482965932	6.566716790773316e-06	0.1342685370741483
0.5390781563126252	0.0	0.1347695390781563
0.5410821643286573	0.0	0.13527054108216433
0.5430861723446894	0.0	0.13577154308617234
0.5450901803607214	0.0	0.13627254509018036
0.5470941883767535	0.0	0.13677354709418837
0.5490981963927856	0.0	0.1372745490981964
0.5511022044088176	0.0	0.1377755511022044
0.5531062124248497	0.0	0.13827655310621242
0.5551102204408818	0.0	0.13877755511022044
0.5571142284569138	0.0	0.13927855711422846
0.5591182364729459	0.0	0.13977955911823647
0.561122244488978	0.0	0.1402805611222445
0.56312625250501	0.0	0.1407815631262525
0.565130260521042	0.0	0.1412825651302605
0.567134268537074	0.0	0.1417835671342685
0.5691382765531061	0.0	0.14228456913827653
0.5711422845691382	0.0	0.14278557114228455
0.5731462925851702	0.0	0.14328657314629256
0.5751503006012023	0.0	0.14378757515030058
0.5771543086172344	0.0	0.1442885771543086
0.5791583166332664	0.0	0.1447895791583166
0.5811623246492985	0.0	0.14529058116232463
0.5831663326653306	0.0	0.14579158316633264
0.5851703406813626	0.0	0.14629258517034066
0.5871743486973947	0.0	0.14679358717434868
0.5891783567134268	0.0	0.1472945891783567
0.5911823647294588	0.0	0.1477955911823647
0.5931863727454909	0.0	0.14829659318637273
0.595190380761523	0.0	0.14879759519038074
0.597194388777555	0.0	0.14929859719438876
0.5991983967935871	0.0	0.14979959919839678
0.6012024048096192	0.0	0.1503006012024048
0.6032064128256512	0.0	0.1508016032064128
0.6052104208416833	0.0	0.15130260521042083
0.6072144288577154	0.0	0.15180360721442884
0.6092184368737474	0.0	0.15230460921843686
0.6112224448897795	0.0	0.15280561122244488
0.6132264529058116	0.0	0.1533066132264529
0.6152304609218436	0.0	0.1538076152304609
0.6172344689378757	0.0	0.15430861723446893
0.6192384769539078	0.0	0.15480961923847694
0.6212424849699398	0.0	0.15531062124248496
0.6232464929859719	0.0	0.15581162324649298
0.625250501002004	0.0	0.156312625250501
0.627254509018036	0.0	0.156813627254509
0.6292585170340681	0.0	0.15731462925851702
0.6312625250501002	0.0	0.15781563126252504
0.6332665330661322	0.0	0.15831663326653306
0.6352705410821643	0.0	0.15881763527054107
0.6372745490981964	0.0	0.1593186372745491
0.6392785571142284	0.0	0.1598196392785571
0.6412825651302605	0.0	0.16032064128256512
0.6432865731462926	0.0	0.16082164328657314
0.6452905811623246	0.0	0.16132264529058116
0.6472945891783567	0.0	0.16182364729458917
0.6492985971943888	0.0	0.1623246492985972
0.6513026052104208	0.0	0.1628256513026052
0.6533066132264529	0.0	0.16332665330661322
0.655310621242485	0.0	0.16382765531062124
0.657314629258517	0.0	0.16432865731462926
0.6593186372745491	0.0	0.16482965931863727
0.6613226452905812	0.0	0.1653306613226453
0.6633266533066132	0.0	0.1658316633266533
0.6653306613226453	0.0	0.16633266533066132
0.6673346693386772	0.0	0.1668336673346693
0.6693386773547093	0.0	0.16733466933867733
0.6713426853707414	0.0	0.16783567134268534
0.6733466933867734	0.0	0.16833667334669336
0.6753507014028055	0.0	0.16883767535070138
0.6773547094188376	0.0	0.1693386773547094
0.6793587174348696	0.0	0.1698396793587174
0.6813627254509017	0.0	0.17034068136272543
0.6833667334669338	0.0	0.17084168336673344
0.6853707414829658	0.0	0.17134268537074146
0.6873747494989979	0.0	0.17184368737474948
0.68937875751503	0.0	0.1723446893787575
0.691382765531062	0.0	0.1728456913827655
0.6933867735470941	0.0	0.17334669338677353
0.6953907815631262	0.0	0.17384769539078154
0.6973947895791582	0.0	0.17434869739478956
0.6993987975951903	0.0	0.17484969939879758
0.7014028056112224	0.0	0.1753507014028056
0.7034068136272544	0.0	0.1758517034068136
0.7054108216432865	0.0	0.17635270541082163
0.7074148296593186	0.0	0.17685370741482964
0.7094188376753506	0.0	0.17735470941883766
0.7114228456913827	0.0	0.17785571142284567
0.7134268537074148	0.0	0.1783567134268537
0.7154308617234468	0.0	0.1788577154308617
0.7174348697394789	0.0	0.17935871743486972
0.719438877755511	0.0	0.17985971943887774
0.721442885771543	0.0	0.18036072144288576
0.7234468937875751	0.0	0.18086172344689377
0.7254509018036072	0.0	0.1813627254509018
0.7274549098196392	0.0	0.1818637274549098
0.7294589178356713	0.0	0.18236472945891782
0.7314629258517034	0.0	0.18286573146292584
0.7334669338677354	0.0	0.18336673346693386
0.7354709418837675	0.0	0.18386773547094187
0.7374749498997996	0.0	0.1843687374749499
0.7394789579158316	0.0	0.1848697394789579
0.7414829659318637	0.0	0.18537074148296592
0.7434869739478958	0.0	0.18587174348697394
0.7454909819639278	0.0	0.18637274549098196
0.7474949899799599	0.0	0.18687374749498997
0.749498997995992	0.0	0.187374749498998
0.751503006012024	0.0	0.187875751503006
0.7535070140280561	0.0	0.18837675350701402
0.7555110220440882	0.0	0.18887775551102204
0.7575150300601202	0.0	0.18937875751503006
0.7595190380761523	0.0	0.18987975951903807
0.7615230460921844	0.0	0.1903807615230461
0.7635270541082164	0.0	0.1908817635270541
0.7655310621242485	0.0	0.19138276553106212
0.7675350701402806	0.0	0.19188376753507014
0.7695390781563125	0.0	0.19238476953907813
0.7715430861723446	0.0	0.19288577154308614
0.7735470941883766	0.0	0.19338677354709416
0.7755511022044087	0.0	0.19388777555110218
0.7775551102204408	0.0	0.1943887775551102
0.7795591182364728	0.0	0.1948897795591182
0.7815631262525049	0.0	0.19539078156312623
0.783567134268537	0.0	0.19589178356713424
0.785571142284569	0.0	0.19639278557114226
0.7875751503006011	0.0	0.19689378757515028
0.7895791583166332	0.0	0.1973947895791583
0.7915831663326652	0.0	0.1978957915831663
0.7935871743486973	0.0	0.19839679358717432
0.7955911823647294	0.0	0.19889779559118234
0.7975951903807614	0.0	0.19939879759519036
0.7995991983967935	0.0	0.19989979959919837
0.8016032064128256	0.0	0.2004008016032064
0.8036072144288576	0.0	0.2009018036072144
0.8056112224448897	0.0	0.20140280561122242
0.8076152304609218	0.0	0.20190380761523044
0.8096192384769538	0.0	0.20240480961923846
0.8116232464929859	0.0	0.20290581162324647
0.813627254509018	0.0	0.2034068136272545
0.81563126252505	0.0	0.2039078156312625
0.8176352705410821	0.0	0.20440881763527052
0.8196392785571142	0.0	0.20490981963927854
0.8216432865731462	0.0	0.20541082164328656
0.8236472945891783	0.0	0.20591182364729457
0.8256513026052104	0.0	0.2064128256513026
0.8276553106212424	0.0	0.2069138276553106
0.8296593186372745	0.0	0.20741482965931862
0.8316633266533066	0.0	0.20791583166332664
0.8336673346693386	0.0	0.20841683366733466
0.8356713426853707	0.0	0.20891783567134267
0.8376753507014028	0.0	0.2094188376753507
0.8396793587174348	0.0	0.2099198396793587
0.8416833667334669	0.0	0.21042084168336672
0.843687374749499	0.0	0.21092184368737474
0.845691382765531	0.0	0.21142284569138275
0.8476953907815631	0.0	0.21192384769539077
0.8496993987975952	0.0	0.2124248496993988
0.8517034068136272	0.0	0.2129258517034068
0.8537074148296593	0.0	0.21342685370741482
0.8557114228456913	0.0	0.21392785571142284
0.8577154308617234	0.0	0.21442885771543085
0.8597194388777555	0.0	0.21492985971943887
0.8617234468937875	0.0	0.2154308617234469
0.8637274549098196	0.0	0.2159318637274549
0.8657314629258517	0.0	0.21643286573146292
0.8677354709418837	0.0	0.21693386773547094
0.8697394789579158	0.0	0.21743486973947895
0.8717434869739479	0.0	0.21793587174348697
0.8737474949899798	0.0	0.21843687374749496
0.8757515030060119	0.0	0.21893787575150297
0.877755511022044	0.0	0.219438877755511
0.879759519038076	0.0	0.219939879759519
0.8817635270541081	0.0	0.22044088176352702
0.8837675350701402	0.0	0.22094188376753504
0.8857715430861722	0.0	0.22144288577154306
0.8877755511022043	0.0	0.22194388777555107
0.8897795591182364	0.0	0.2224448897795591
0.8917835671342684	0.0	0.2229458917835671
0.8937875751503005	0.0	0.22344689378757512
0.8957915831663326	0.0	0.22394789579158314
0.8977955911823646	0.0	0.22444889779559116
0.8997995991983967	0.0	0.22494989979959917
0.9018036072144288	0.0	0.2254509018036072
0.9038076152304608	0.0	0.2259519038076152
0.9058116232464929	0.0	0.22645290581162322
0.907815631262525	0.0	0.22695390781563124
0.909819639278557	0.0	0.22745490981963926
0.9118236472945891	0.0	0.22795591182364727
0.9138276553106212	0.0	0.2284569138276553
0.9158316633266532	0.0	0.2289579158316633
0.9178356713426853	0.0	0.22945891783567132
0.9198396793587174	0.0	0.22995991983967934
0.9218436873747494	0.0	0.23046092184368736
0.9238476953907815	0.0	0.23096192384769537
0.9258517034068136	0.0	0.2314629258517034
0.9278557114228456	0.0	0.2319639278557114
0.9298597194388777	0.0	0.23246492985971942
0.9318637274549098	0.0	0.23296593186372744
0.9338677354709418	0.0	0.23346693386773545
0.9358717434869739	0.0	0.23396793587174347
0.937875751503006	0.0	0.2344689378757515
0.939879759519038	0.0	0.2349699398797595
0.9418837675350701	0.0	0.23547094188376752
0.9438877755511021	0.0	0.23597194388777554
0.9458917835671342	0.0	0.23647294589178355
0.9478957915831663	0.0	0.23697394789579157
0.9498997995991983	0.0	0.2374749498997996
0.9519038076152304	0.0	0.2379759519038076
0.9539078156312625	0.0	0.23847695390781562
0.9559118236472945	0.0	0.23897795591182364
0.9579158316633266	0.0	0.23947895791583165
0.9599198396793587	0.0	0.23997995991983967
0.9619238476953907	0.0	0.24048096192384769
0.9639278557114228	0.0	0.2409819639278557
0.9659318637274549	0.0	0.24148296593186372
0.9679358717434869	0.0	0.24198396793587174
0.969939879759519	0.0	0.24248496993987975
0.9719438877755511	0.0	0.24298597194388777
0.9739478957915831	0.0	0.24348697394789579
0.9759519038076151	0.0	0.24398797595190377
0.9779559118236472	0.0	0.2444889779559118
0.9799599198396792	0.0	0.2449899799599198
0.9819639278557113	0.0	0.24549098196392782
0.9839679358717434	0.0	0.24599198396793584
0.9859719438877754	0.0	0.24649298597194386
0.9879759519038075	0.0	0.24699398797595187
0.9899799599198396	0.0	0.2474949899799599
0.9919839679358716	0.0	0.2479959919839679
0.9939879759519037	0.0	0.24849699398797592
0.9959919839679358	0.0	0.24899799599198394
0.9979959919839678	0.0	0.24949899799599196
1.0	0.0	0.25
